iter	Logloss
1835	0.04700177277
1840	0.04697355704
1845	0.04694809264
1850	0.04692734407
1855	0.04689461318
1860	0.0468734263
1865	0.04685516502
1870	0.04678335035
1875	0.04675899494
1880	0.04673509897
1885	0.04670659278
1890	0.04667585807
1895	0.0466385117
1900	0.04660037847
1905	0.04658470483
1910	0.04656353378
1915	0.04653291525
1920	0.04650843838
1925	0.04647915591
1930	0.04645773138
1935	0.04643747921
1940	0.0464101137
1945	0.04638383077
1950	0.04634223329
1955	0.04629807986
1960	0.04627186558
1965	0.0462465913
1970	0.04622058825
1975	0.04620139226
1980	0.04617372046
1985	0.04610834846
1990	0.04608472181
1995	0.04605734045
2000	0.04603247808
2005	0.04598100536
2010	0.04596177768
2015	0.04594184236
2020	0.04591369
2025	0.04586481547
2030	0.04580638783
2035	0.0457863733
2040	0.04574661356
2045	0.04572230568
2050	0.0457028562
2055	0.04568028045
2060	0.04566064086
2065	0.04563201322
2070	0.04560889353
2075	0.04558643396
2080	0.04556188315
2085	0.04553821953
2090	0.0455210778
2095	0.04550077811
2100	0.04547516056
2105	0.04543057411
2110	0.04540829408
2115	0.04538348979
2120	0.04536333796
2125	0.04533828019
2130	0.04531644904
2135	0.04530159393
2140	0.04528668601
2145	0.04525066514
2150	0.04522802073
2155	0.04521130675
2160	0.04519218997
2165	0.04517031657
2170	0.04514590307
2175	0.04511799363
2180	0.04509802662
2185	0.04507854546
2190	0.04506440327
2195	0.04504602581
2200	0.04502494455
2205	0.04499580994
2210	0.04497157599
2215	0.04495127101
2220	0.04492783447
2225	0.04490760871
2230	0.04488617362
2235	0.04486242551
2240	0.04483443685
2245	0.04480980684
2250	0.04478775389
2255	0.04477120361
2260	0.04475258852
2265	0.04474018901
2270	0.04470717824
2275	0.04467377669
2280	0.04465068869
2285	0.04463435493
2290	0.04461385456
2295	0.0445936552
2300	0.04457290135
2305	0.04455300299
2310	0.04453309408
2315	0.04451098304
2320	0.04449263199
2325	0.04445532787
2330	0.04443285245
2335	0.0444123996
2340	0.04439408024
2345	0.04436722697
2350	0.04433920135
2355	0.04431772929
2360	0.0442939627
2365	0.04426888117
2370	0.04424698137
2375	0.04422698796
2380	0.04419771077
2385	0.0441762572
2390	0.04415275201
2395	0.04413305961
2400	0.04411174863
2405	0.04409264769
2410	0.04407108058
2415	0.04404477917
2420	0.04402096769
2425	0.04399275195
2430	0.0439700653
2435	0.04394960189
2440	0.04393069899
2445	0.04390370578
2450	0.04388698652
2455	0.04386049235
2460	0.04384092933
2465	0.04382513159
2470	0.04380137027
2475	0.04378076429
2480	0.04376512496
2485	0.04374794363
2490	0.04371754689
2495	0.04370103622
2500	0.04367834429
2505	0.04365251287
2510	0.04362885717
2515	0.04360672237
2520	0.04358165668
2525	0.04355875351
2530	0.0435097628
2535	0.04349060906
2540	0.04346644112
2545	0.04344549715
2550	0.04342980766
2555	0.04341064599
2560	0.04339578032
2565	0.04337393069
2570	0.04334678697
2575	0.04332293852
2580	0.04330246984
2585	0.04328138065
2590	0.04325687209
2595	0.04323296555
2600	0.04320639481
2605	0.0431884187
2610	0.04316168426
2615	0.04313117662
2620	0.0431126381
2625	0.0430913984
2630	0.04307013759
2635	0.04304454381
2640	0.04302428372
2645	0.04300136207
2650	0.04297937249
2655	0.04296422165
2660	0.04294679475
2665	0.04293183138
2670	0.04290828658
2675	0.0428890589
2680	0.04286675511
2685	0.04284065437
2690	0.04282240893
2695	0.04279899616
2700	0.04277857764
2705	0.04276139102
2710	0.04273915853
2715	0.04271692867
2720	0.04270027806
2725	0.04266728049
2730	0.04265062988
2735	0.04262820727
2740	0.04260537539
2745	0.04258170913
2750	0.042566252
2755	0.04254908915
2760	0.04252926473
2765	0.04250956177
2770	0.0424907328
2775	0.04246948782
2780	0.04244950498
2785	0.04243829367
2790	0.04241709359
2795	0.04239591726
2800	0.04237526903
2805	0.04235265631
2810	0.04233155128
2815	0.04231802167
2820	0.04229881775
2825	0.04227976698
2830	0.04225978942
2835	0.0422393841
2840	0.04222458972
2845	0.04220666114
2850	0.04217423655
2855	0.04214830743
2860	0.04212633634
2865	0.04210660169
2870	0.04208706244
2875	0.04206576994
2880	0.04204858332
2885	0.0420246319
2890	0.04199812189
2895	0.04198523654
2900	0.04196843015
2905	0.04194740433
2910	0.04191486356
2915	0.04189595273
2920	0.04187711056
2925	0.04184982162
2930	0.04183293865
2935	0.04181366872
2940	0.04178880371
2945	0.0417618633
2950	0.04174530511
2955	0.04168901094
2960	0.04166852642
2965	0.04165164873
2970	0.0416315497
2975	0.0415978313
2980	0.04157244875
2985	0.04154656717
2990	0.04152917195
2995	0.04150807748
3000	0.04149159322
3005	0.04147276161
3010	0.04145325932
3015	0.04143351412
3020	0.0414167843
3025	0.04140029739
3030	0.04138325072
3035	0.04136018912
3040	0.04133707472
3045	0.04131950787
3050	0.04129916593
3055	0.04128528514
3060	0.04126540527
3065	0.04124643372
3070	0.04122817244
3075	0.04120848268
3080	0.04118800608
3085	0.04116775127
3090	0.04115087622
3095	0.04112976855
3100	0.04111504546
3105	0.04109359453
3110	0.04107227034
3115	0.04105758422
3120	0.04103209606
3125	0.04100680857
3130	0.04099171318
3135	0.0409722241
3140	0.04095546523
3145	0.0409301751
3150	0.04091539129
3155	0.04089488299
3160	0.04087606458
3165	0.04084489684
3170	0.04082038564
3175	0.04079379114
3180	0.0407690291
3185	0.04074275937
3190	0.04072589224
3195	0.04070683355
3200	0.04068601897
3205	0.04065731739
3210	0.04064306958
3215	0.04062255073
3220	0.04060918218
3225	0.04059459112
3230	0.04057327221
3235	0.04055607239
3240	0.04054248205
3245	0.04052626183
3250	0.04050981981
3255	0.04049121
3260	0.0404742399
3265	0.04045384778
3270	0.04043378309
3275	0.04041770017
3280	0.04039950754
3285	0.04038083964
3290	0.04036294274
3295	0.04034821173
3300	0.0403088111
3305	0.04028808101
3310	0.04027378039
3315	0.04024144029
3320	0.04022474215
3325	0.04019934112
3330	0.04017720632
3335	0.04015516129
3340	0.04012874634
3345	0.04011385426
3350	0.04009803275
3355	0.04008234854
3360	0.04006642405
3365	0.04004508402
3370	0.04003082037
3375	0.04001413279
3380	0.04000020712
3385	0.03997827563
3390	0.03996011205
3395	0.03994221779
3400	0.03992674746
3405	0.03990907764
3410	0.03989313994
3415	0.03987603782
3420	0.03985900435
3425	0.03984306137
3430	0.0398295212
3435	0.03981175633
3440	0.03979439808
3445	0.03978237616
3450	0.03975810524
3455	0.03974398417
3460	0.03972876204
3465	0.03970688864
3470	0.03968448187
3475	0.0396655552
3480	0.03965308177
3485	0.03963484425
3490	0.03962039049
3495	0.03958501917
3500	0.03956907619
3505	0.0395497825
3510	0.03953470296
3515	0.03951684038
3520	0.03949895405
3525	0.03947989272
3530	0.03943073302
3535	0.03941500392
3540	0.03940091718
3545	0.03937053628
3550	0.03935465404
3555	0.03933908337
3560	0.03932210007
3565	0.03930210402
3570	0.03928458471
3575	0.03926665084
3580	0.03925265915
3585	0.03923577883
3590	0.03922022664
3595	0.03919897638
3600	0.03917376019
3605	0.03915526919
3610	0.03913806145
3615	0.03912095933
3620	0.03910754325
3625	0.03909344859
3630	0.03907653658
3635	0.03905020347
3640	0.03903255478
3645	0.03901359114
3650	0.03899224583
3655	0.03897180091
3660	0.03895752142
3665	0.03894171311
3670	0.03892798282
3675	0.03891140086
3680	0.03889135465
3685	0.03887647577
3690	0.03885891157
3695	0.03884338579
3700	0.03882551794
3705	0.03880658335
3710	0.03877504594
3715	0.03876034133
3720	0.03874290123
3725	0.03872679191
3730	0.03870915642
3735	0.03869020863
3740	0.0386764493
3745	0.03865526241
3750	0.03863546968
3755	0.03861603869
3760	0.03860056307
3765	0.03858674565
3770	0.03857003431
3775	0.03855787245
3780	0.03852528679
3785	0.03850514024
3790	0.03848614756
3795	0.03846649213
3800	0.03844682614
3805	0.03842444313
3810	0.03840708225
3815	0.03838493424
3820	0.03837265884
3825	0.03835494413
3830	0.03833580095
3835	0.03832035174
3840	0.03830333675
3845	0.03828724327
3850	0.03827178614
3855	0.03825326082
3860	0.03823941699
3865	0.03822048504
3870	0.03818023419
3875	0.0381579568
3880	0.03813373341
3885	0.03811846375
3890	0.03810160983
3895	0.03808286007
3900	0.03806686957
3905	0.03804467668
3910	0.03803081701
3915	0.03801796863
3920	0.03800544239
3925	0.03799151671
3930	0.03796779501
3935	0.03794799171
3940	0.03793431688
3945	0.03791187578
3950	0.03789251344
3955	0.03787504694
3960	0.03785757515
3965	0.03784083212
3970	0.03782465151
3975	0.03779930066
3980	0.03778260516
3985	0.03776596775
3990	0.03775107831
3995	0.03773469703
4000	0.03771895737
4005	0.03770083868
4010	0.03767891247
4015	0.03766332331
4020	0.03764728265
4025	0.03763034687
4030	0.0376115179
4035	0.03759874081
4040	0.03758336817
4045	0.03756131258
4050	0.03753743509
4055	0.03752019302
4060	0.03749980091
4065	0.03748487187
4070	0.0374696999
4075	0.03745326317
4080	0.03743837637
4085	0.03742238323
4090	0.03740650891
4095	0.0373895837
4100	0.03736696833
4105	0.03735558012
4110	0.037334417
4115	0.03731396151
4120	0.0372939417
4125	0.03728114614
4130	0.03726632799
4135	0.03725089198
4140	0.03722594511
4145	0.03721341623
4150	0.03719781123
4155	0.03717828518
4160	0.03714505526
4165	0.03712563747
4170	0.03711092758
4175	0.03709903504
4180	0.03708484532
4185	0.037062729
4190	0.03704799535
4195	0.03702875447
4200	0.03701222268
4205	0.03699942183
4210	0.03698323594
4215	0.03696722695
4220	0.03695047601
4225	0.03693761443
4230	0.03691744675
4235	0.03690538786
4240	0.0368916391
4245	0.03687597073
4250	0.03685610407
4255	0.03684360687
4260	0.03682677671
4265	0.0368119612
4270	0.03678473563
4275	0.036768893
4280	0.03675410126
4285	0.03673628357
4290	0.03671420686
4295	0.03669701496
4300	0.03668323979
4305	0.03666268133
4310	0.0366466301
4315	0.03663229779
4320	0.03660248723
4325	0.03658697993
4330	0.03656906191
4335	0.03655923156
4340	0.03653831928
4345	0.03652361995
4350	0.0365116614
4355	0.03649492366
4360	0.03647806974
4365	0.03646240929
4370	0.03644749609
4375	0.03642676864
4380	0.03640830669
4385	0.03639567747
4390	0.03638309578
4395	0.03636450708
4400	0.03634790136
4405	0.03632794492
4410	0.03631438627
4415	0.03629623061
4420	0.03628305745
4425	0.03626257029
4430	0.03624685439
4435	0.03623389776
4440	0.03622038399
4445	0.03620271417
4450	0.03617965785
4455	0.03616630779
4460	0.03614776135
4465	0.03613328118
4470	0.03611792966
4475	0.03610539814
4480	0.03609211937
4485	0.03607862144
4490	0.03606188106
4495	0.03604906701
4500	0.03602769529
4505	0.03600931784
4510	0.03599283885
4515	0.03597811576
4520	0.03596415048
4525	0.03594946172
4530	0.03593262364
4535	0.03592018717
4540	0.03590563835
4545	0.03588848077
4550	0.03587045449
4555	0.03584703116
4560	0.03583237144
4565	0.0358087131
4570	0.03578686875
4575	0.03576364609
4580	0.03573387249
4585	0.03572005771
4590	0.03570237469
4595	0.03568959761
4600	0.0356755135
4605	0.03566105446
4610	0.03564768327
4615	0.0356312571
4620	0.03561586862
4625	0.03559961936
4630	0.03558067157
4635	0.03556538078
4640	0.03555204392
4645	0.03553005699
4650	0.03551332452
4655	0.0354971756
4660	0.03548166566
4665	0.03546960149
4670	0.03544882123
4675	0.0354360996
4680	0.0354168772
4685	0.03539934204
4690	0.03538580451
4695	0.03535887203
4700	0.03534685011
4705	0.03533358718
